siren,dateCreationEtablissement,denominationUniteLegale,isOnePerson,X,Y,appearances
532555497,2011-05-30,A.J.T. SERVICES,False,48.903667265,2.4179215069,2
533678363,2011-05-30,KS,False,48.908587381,2.517988228,5
533211314,2011-05-31,MS,False,48.90903696,2.4423529871,9
379080716,2011-06-01,PRIVILEGE ESPACE,False,48.920963534,2.4717296743,4
508028305,2011-06-01,KAFTEK,False,48.862408779,2.4158854744,2
532171196,2011-06-01,KASTAL,False,48.90229129,2.3900297169,2
532369584,2011-06-01,,True,48.868393689,2.4176928068,1
532642568,2011-06-01,,True,48.947508258,2.506449042,1
532762366,2011-06-01,LE LYS,False,48.906320905,2.3736133848,4
532815222,2011-06-01,,True,48.864317708,2.4165471325,1
533059515,2011-06-01,ELEGANT'S,False,48.906320905,2.3736133848,2
533464608,2011-06-01,KING AUTOMOBILES,False,48.94486599,2.4547778578,2
479826497,2011-06-01,SIX,False,48.927659061,2.3784361029,4
532376605,2011-06-01,,True,48.89582795,2.4924608957,1
532645991,2011-06-01,D.I.B SERVICES,False,48.903950576,2.4189092662,2
532897675,2011-06-01,EBO,False,48.927659061,2.3784361029,2
533060182,2011-06-01,GROUPE ECO FRANCE,False,48.903033421,2.4202181636,3
389092420,2011-06-01,,True,48.920639354,2.4283360945,1
530367416,2011-06-01,ILCA (INTERVENTION LOGISTIQUE CONSEIL ET AUDIT DES ENTREPRISES),False,48.928905113,2.4522975205,2
532571874,2011-06-01,,True,48.886092227,2.426191305,1
532737095,2011-06-01,,True,48.953738664,2.3285141513,1
533050563,2011-06-01,,True,48.908169611,2.5280262328,1
533640561,2011-06-01,,True,48.914676163,2.5349694816,1
539030619,2011-06-03,,True,48.928543099,2.4954002186,1
485078018,2011-06-05,FIT SERVICES TEAM,False,48.926321346,2.3807945466,3
533204962,2011-06-06,DROLE DE COPINE,False,48.904900858,2.3747421539,4
532817715,2011-06-06,,True,48.907246828,2.4449318992,1
532718756,2011-06-06,,True,48.923123844,2.5329047326,1
395409444,2011-06-07,SCI DU 56 AVENUE DU PRESIDENT ROOSEVELT,False,48.918373814,2.3789672885,3
789172723,2011-06-07,COMITE DEPARTEMENTAL DE SEINE SAINT DENIS DE HOCKEY,False,48.921515134,2.4480244906,2
533526273,2011-06-08,SCI ECLOS,False,48.915301473,2.5790736418,2
532930567,2011-06-09,,True,48.922748951,2.4068455304,1
532714300,2011-06-10,ORDIMARKET,False,48.934694124,2.4905031396,2
532527322,2011-06-10,,True,48.897514694,2.539572078,1
530418961,2011-06-13,LE LOTUS ANGELIQUE,False,48.913818521,2.4142900849,3
532694783,2011-06-14,MCKA DIS,False,48.942575548,2.3509760499,2
534259791,2011-06-14,,True,48.874619781,2.4132739718,1
532906153,2011-06-15,STAR FRUITS,False,48.951361035,2.5101053248,2
533342564,2011-06-15,,True,48.910158214,2.3909595392,1
533115895,2011-06-15,S C D (SAB CORPORATION DESIGN),False,48.93106341,2.4162952987,2
533071353,2011-06-15,SUPERETTE EPINAY,False,48.951319864,2.321371207,2
498286418,2011-06-16,,True,48.924697185,2.4905860173,1
533536512,2011-06-16,,True,48.910084184,2.4726333106,1
534519681,2011-06-17,FAMILLE ET ADOPTION,False,48.916088478,2.3730549538,2
533286597,2011-06-18,SOCIETE CIVILE IMMOBILIERE MEHDI,False,48.90670801,2.4254869678,2
532585213,2011-06-20,WINARTECH,False,48.926035237,2.4916258081,2
890099500,2011-06-20,AUBERVILLIERS ASSISTANCE 93,False,48.911813281,2.391382228,2
533504577,2011-06-20,,True,48.898804354,2.4891752839,1
533490306,2011-06-20,GROUPE FRANCE EUROPE PREVENTION GARDIENNAGE,False,48.955328411,2.4180472947,2
533152989,2011-06-21,M2S,False,48.921764087,2.471772038,5
481394617,2011-06-21,KLN HYGIENE SERVICES,False,48.912384631,2.5225878296,3
533446399,2011-06-22,MINATEX,False,48.906398765,2.3843815541,3
533903779,2011-06-22,,True,48.864085139,2.5743414902,1
499104008,2011-06-23,SELARL DR GOSNAVE,False,48.903736288,2.505367466,2
509211082,2011-06-24,T.C.B. SARL,False,48.90903696,2.4423529871,2
533228359,2011-06-24,,True,48.918713317,2.4552385386,1
450824768,2011-06-27,,True,48.941725675,2.4591314683,1
533270708,2011-06-27,ALLIANCE EVENTS,False,48.932885236,2.4155320679,2
533248787,2011-06-28,,True,48.858026453,2.4212883099,1
539812164,2011-06-28,SOLEIL SOLIDARITE VACANCES,False,48.906290722,2.4847536516,2
529242133,2011-06-29,FEDERATION SYNDICALISTE FORCE OUVRIERE DE LA COMMUNICATION,False,48.914862206,2.4685578801,3
520665050,2011-06-30,CONSEILS INGENIERIE DE BATIMENT,False,48.931868232,2.4923242738,2
533306817,2011-06-30,SCI EMOUNAH,False,48.925106773,2.4068213811,2
534545496,2011-06-30,SCI FMS,False,48.905576653,2.3443598437,2
453934671,2011-07-01,L'STAR,False,48.910422845,2.3778282544,4
517601035,2011-07-01,P.N.S.,False,48.947535731,2.4374919093,2
532725579,2011-07-01,GL COLLECTION,False,48.90903696,2.4423529871,3
532964061,2011-07-01,LOCA'FLEX,False,48.869301757,2.4181938763,2
533063350,2011-07-01,CEBA,False,48.918214782,2.3992789967,2
533273017,2011-07-01,BY MELODY,False,48.903396354,2.3709374578,2
533395661,2011-07-01,NL IMMO,False,48.922968635,2.5128296895,2
533489134,2011-07-01,TITRES & CHAPOS,False,48.871664944,2.4148191742,2
533651055,2011-07-01,,True,48.932859342,2.4936249168,1
533832473,2011-07-01,ABOSOFT,False,48.911403262,2.3569154301,2
534580386,2011-07-01,,True,48.902405453,2.3846579529,1
788906915,2011-07-01,SPEEDGRAPH,False,48.956111543,2.496343781,3
490505237,2011-07-01,EBA,False,48.899099682,2.4836589897,4
533120655,2011-07-01,WEBWECAN.FR,False,48.89364906,2.478902624,2
533323408,2011-07-01,I.S.F IMMOBILIER,False,48.92037511,2.4134813164,2
533517645,2011-07-01,KHADIBOCH BOUCHERIE,False,48.90494978,2.5544433324,3
533771457,2011-07-01,MIAMS FOOD,False,48.927659061,2.3784361029,2
389899097,2011-07-01,CHERFILS PATRICE,False,48.925900594,2.5463986218,4
485119051,2011-07-01,TRANSPORT HEDHILI SERVICES,False,48.918874066,2.4296619089,6
532922002,2011-07-01,,True,48.922248838,2.4166789779,1
533180386,2011-07-01,HBBA,False,48.909438058,2.3865898961,3
533324190,2011-07-01,,True,48.917616044,2.4317628642,1
533398772,2011-07-01,,True,48.875594722,2.4153094823,1
533958484,2011-07-01,,True,48.881004005,2.4223133607,1
534297189,2011-07-01,CONFECMODA,False,48.919540973,2.4291880533,2
789576725,2011-07-01,,True,48.949246692,2.4944661543,1
521806919,2011-07-04,,True,48.922657928,2.4626594072,1
533566956,2011-07-04,B.H,False,48.904088584,2.3891520941,4
524047594,2011-07-04,,True,48.879755267,2.4138896989,1
533388112,2011-07-05,,True,48.917315573,2.3770721851,1
538293176,2011-07-05,B.K.RENOV,False,48.954408956,2.4928825389,2
533815379,2011-07-06,SARL SOLINA,False,48.862408779,2.4158854744,3
533790481,2011-07-06,DEVRIM,False,48.919540973,2.4291880533,3
533468088,2011-07-07,SPEEDGRAPH,False,48.928260348,2.4385826483,3
502446743,2011-07-08,COMPAGNIE ET VOILA,False,48.875727125,2.4140631905,2
519800205,2011-07-11,,True,48.875804018,2.4171027637,1
512850157,2011-07-11,JOAQUIM RIBEIRO CAIDE LOUSADA,False,48.906339116,2.5295175437,3
534052055,2011-07-11,LE FOURNIL DE RAYANE,False,48.895750348,2.4837945027,2
533997748,2011-07-12,SNC LES FRERES,False,48.924258805,2.486482604,2
883284705,2011-07-13,CLUB MUNICIPAL D'AUBERVILLIERS FOOT-BALL FSGT CMA.FOOT FSGT,False,48.912884097,2.384538154,2
533573044,2011-07-13,SARL P&P,False,48.9155217,2.4498989726,2
533302147,2011-07-15,LES GRILLADES DE MARCORY,False,48.915477528,2.377511168,2
533689154,2011-07-15,MB MENUISERIE 93,False,48.90903696,2.4423529871,2
533630273,2011-07-15,VILLON DS,False,48.923253893,2.5420170009,2
533660791,2011-07-18,,True,48.87327461,2.4212647734,1
534529508,2011-07-18,SENSITIVE EVENT,False,48.86364642,2.428583926,2
339740516,2011-07-18,SCI RESIDENCE SOPHIE,False,48.921437326,2.4484499847,3
533118329,2011-07-19,,True,48.864056896,2.585304178,1
534038328,2011-07-20,,True,48.907535829,2.3847978476,1
533716759,2011-07-20,,True,48.951949776,2.3159067089,1
533699542,2011-07-21,S2BM,False,48.900904273,2.5412417277,2
492972823,2011-07-22,BRANDECISION,False,48.946231496,2.486015817,6
533809992,2011-07-23,SEVDA TEX,False,48.915459976,2.3780796793,2
533759759,2011-07-25,,True,48.939804052,2.461155412,1
533820056,2011-07-25,@ A3A CONSULTING,False,48.924273188,2.441644231,3
448604900,2011-07-26,,True,48.930070192,2.49864191,1
533425351,2011-07-26,SOCIETE CIVILE IMMOBILIERE BH 26,False,48.903667265,2.4179215069,2
533870606,2011-07-27,MAGI MODE,False,48.902825845,2.3908966367,2
513428342,2011-07-27,,True,48.925635987,2.538755514,1
534079678,2011-07-28,J.S.B. INTERNATIONAL,False,48.950061975,2.4982361867,3
318043171,2011-07-29,BOSSIERE 110,False,48.877856126,2.4586290053,2
534435813,2011-07-29,L'EXCELLENCE AFRO-FRANCAISE,False,48.922200874,2.4205459515,2
484065917,2011-07-31,,True,48.929981874,2.5280480987,1
433783677,2011-08-01,,True,48.874816741,2.4215912146,1
529513822,2011-08-01,METALLAN,False,48.939415104,2.438523685,2
533759817,2011-08-01,GLOBE TROTTER,False,48.921799548,2.4833491381,2
533880688,2011-08-01,CARL SERVICES,False,48.946354435,2.4995566692,2
534007174,2011-08-01,,True,48.93587119,2.463085301,1
534345129,2011-08-01,,True,48.947217386,2.5172356498,1
527773949,2011-08-01,,True,48.912057191,2.4712755558,1
533597266,2011-08-01,,True,48.908765765,2.4439661584,1
533798583,2011-08-01,SARL NEW AMS CASH & CARRY,False,48.893369617,2.4805937647,2
534114590,2011-08-01,SOCIETE CIVILE IMMOBILIERE HV,False,48.908025839,2.4660087058,2
537711640,2011-08-01,,True,48.90880382,2.4409356721,1
509097721,2011-08-01,,True,48.924427693,2.4525205596,1
533745006,2011-08-01,,True,48.940995316,2.3364700926,1
533897583,2011-08-01,KETHIA IMMO,False,48.914880185,2.5356348673,2
534094776,2011-08-01,FRANCE BTR,False,48.877927565,2.5557196051,2
537399347,2011-08-01,,True,48.929149407,2.5415522504,1
533920492,2011-08-02,,True,48.959639443,2.2894609905,1
523969392,2011-08-03,SARL YANNIS,False,48.933079762,2.4545069191,2
519603682,2011-08-05,BAYBAT,False,48.90144781,2.4825438825,3
750033722,2011-08-05,EDUCTEAM,False,48.898885371,2.4792335007,2
534038526,2011-08-06,,True,48.927438647,2.4262364695,1
535320584,2011-08-08,BATI SPHINX,False,48.909438058,2.3865898961,2
534602727,2011-08-09,AUBER'BAD,False,48.917841224,2.3732289657,2
533963526,2011-08-10,,True,48.94927664,2.4903251902,1
511801235,2011-08-10,,True,48.874867162,2.4829257587,1
447681255,2011-08-11,T4,False,48.941978533,2.4403606813,3
534182241,2011-08-12,SARL KLF ELEC,False,48.911740534,2.5181792328,2
534099569,2011-08-15,,True,48.930070192,2.49864191,1
533694410,2011-08-15,,True,48.87921775,2.4144984217,1
380611947,2011-08-16,FAS,False,48.89402158,2.5179212222,4
534814017,2011-08-16,SCI THOMAS EDISON,False,48.936841103,2.4467810459,2
534241534,2011-08-18,FEFE TELECOM,False,48.906398765,2.3843815541,2
537489072,2011-08-18,,True,48.915957974,2.5213515912,1
534209473,2011-08-19,SCI BERTLAND,False,48.919750111,2.4177240065,2
533876843,2011-08-20,,True,48.919440959,2.3268401308,1
534142344,2011-08-22,MKB TRANSPORTS EXPRESS,False,48.919480039,2.3831624329,2
534232103,2011-08-23,DAVID,False,48.932148258,2.4163224361,15
537469389,2011-08-24,,True,48.9136477,2.5130949953,1
533785994,2011-08-26,GARDE MOI SI TU PEUX,False,48.859048173,2.4211161288,2
517501391,2011-08-29,,True,48.930209161,2.482049552,1
534273487,2011-08-29,SANEXPORT,False,48.92120634,2.4534041947,2
534385596,2011-08-30,PGI-SA,False,48.959530099,2.3130580906,2
537995276,2011-08-31,,True,48.921951783,2.4329546031,1
443990734,2011-09-01,,True,48.86321016,2.4199860853,1
501840854,2011-09-01,P4SYSTEME,False,48.950384506,2.5609566811,3
522683879,2011-09-01,PRO CONSULT,False,48.880630293,2.4783235745,2
534262357,2011-09-01,,True,48.954845169,2.4950302943,1
534457866,2011-09-01,MASCARA,False,48.862240107,2.4157101664,2
534520564,2011-09-01,A ZAZA,False,48.906460114,2.3732173095,2
534691951,2011-09-01,VERT LUISANT,False,48.906935824,2.385045592,2
535274989,2011-09-01,CIMEX,False,48.914726344,2.3822895865,4
537717209,2011-09-01,AOUF FOUED,False,48.91822613,2.4040724892,2
498543909,2011-09-01,SMGD,False,48.914418517,2.4706347075,3
528277460,2011-09-01,MOULA BAT,False,48.908753712,2.425930428,3
533896239,2011-09-01,KDIMMO,False,48.933827912,2.4303341322,2
534310016,2011-09-01,SARL JJ AUTO,False,48.907979897,2.4380181733,2
534493218,2011-09-01,SCI 82 JAURES,False,48.889479343,2.4802344852,2
534805437,2011-09-01,,True,48.912085044,2.5535752299,1
535223788,2011-09-01,SERVICES FITP,False,48.909084643,2.4419517832,2
332072396,2011-09-01,,True,48.922016495,2.4473042416,1
501446553,2011-09-01,S.T.M,False,48.96029618,2.3089094877,5
533954764,2011-09-01,,True,48.882119429,2.4272344537,1
534363270,2011-09-01,DBFIRST CONSEIL ET GESTION,False,48.928483177,2.4405795432,2
534504295,2011-09-01,BATI-S.C,False,48.956455268,2.3058213979,2
534714373,2011-09-01,LES 5 B,False,48.921944886,2.419495305,2
535161905,2011-09-01,RON'S,False,48.877962167,2.4133713027,2
537865826,2011-09-01,CHAPITRE VIII,False,48.876404623,2.4147686483,2
534032487,2011-09-02,IDEAL COURSES SERVICES,False,48.932615669,2.4257340022,2
534838776,2011-09-02,COURS K,False,48.898244258,2.5036092063,2
395005531,2011-09-05,,True,48.91393787,2.3814244826,1
534450135,2011-09-05,,True,48.934745399,2.4220966007,1
534455282,2011-09-05,,True,48.94687049,2.4917259267,1
534912308,2011-09-06,SOCIETE GENERALE DU BATIMENT,False,48.91165799,2.476640444,8
529186207,2011-09-07,M.A.D,False,48.918214782,2.3992789967,4
519252092,2011-09-08,,True,48.902703246,2.3860834992,1
535055412,2011-09-08,IURII,False,48.939415104,2.438523685,4
443350657,2011-09-08,,True,48.9639556,2.2986603127,1
483595591,2011-09-09,,True,48.917648587,2.4065333336,1
534965850,2011-09-09,GREGORY BAT,False,48.917235385,2.5335425451,2
534550264,2011-09-10,ABYSSE,False,48.903667265,2.4179215069,2
534124318,2011-09-11,CHEZ LA BELLE FAMILLE,False,48.898354955,2.4793149182,2
534662622,2011-09-12,BENCLIC,False,48.862408779,2.4158854744,2
534843743,2011-09-12,TRAVAUX CONSTRUCTION ET CHARPENTE,False,48.926411669,2.3944213689,3
482279684,2011-09-12,,True,48.965036493,2.2997944903,1
481812261,2011-09-13,,True,48.868092448,2.4245804487,1
537566119,2011-09-13,BATICOM,False,48.895398634,2.5367742879,3
534703772,2011-09-14,BTP 11,False,48.901913799,2.3880981916,2
534643408,2011-09-14,AU BONHEUR D' ASIE,False,48.915697433,2.4429724476,2
534992722,2011-09-15,SERAF,False,48.948191683,2.4543867816,2
512163304,2011-09-15,DECO BOIS,False,48.897202239,2.5325517506,4
534722137,2011-09-15,RODRIGUES MEF,False,48.90903696,2.4423529871,3
490388147,2011-09-15,PEDRO BAT,False,48.883958159,2.5290288008,3
534715461,2011-09-15,ULTRA CLEAN SERVICES,False,48.957714425,2.3253244215,2
534616545,2011-09-16,PRESTILA,False,48.905598381,2.3730253735,3
534422712,2011-09-17,,True,48.864085824,2.4195361852,1
532977402,2011-09-19,SBM,False,48.941001765,2.4448328472,10
534880620,2011-09-19,,True,48.919531184,2.3756572065,1
534676176,2011-09-19,,True,48.934586388,2.4214403175,1
407757970,2011-09-20,,True,48.932496083,2.486870823,1
523049930,2011-09-20,KAMAR,False,48.903590181,2.4724339117,3
534662614,2011-09-20,,True,48.916121186,2.4441741104,1
534890462,2011-09-21,BELARIF MARKET,False,48.917732775,2.4347672211,2
534731047,2011-09-22,,True,48.921135683,2.3859716578,1
537399966,2011-09-22,SC & D CONSEIL,False,48.87899939,2.4254866629,4
534585567,2011-09-24,SARL IVOIRE MULTI SERVICES,False,48.903950576,2.4189092662,2
534296041,2011-09-26,,True,48.92138726,2.4634680983,1
535179311,2011-09-26,A.S.H.,False,48.903667265,2.4179215069,3
537686362,2011-09-26,,True,48.908952481,2.5231527444,1
533855029,2011-09-27,SMART MANAGEMENT SERVICE,False,48.938395388,2.4316869885,3
535177950,2011-09-27,SCI LOGY,False,48.87335869,2.4135945248,2
535041917,2011-09-28,,True,48.96553121,2.3008941208,1
923771687,2011-09-29,AMICALE CNL RESIDENCE DU CEDRE,False,48.93919548,2.4620488823,2
492449905,2011-09-30,SARL L.F.K.,False,48.86685037,2.4189020322,4
441565496,2011-09-30,GROUPE LEMAIRE,False,48.928714889,2.5512488664,4
378104541,2011-10-01,,True,48.914257955,2.4525961606,1
493766364,2011-10-01,,True,48.951258961,2.4919109199,1
534399340,2011-10-01,3R SOLUTIONS,False,48.953767403,2.4912430063,3
534716246,2011-10-01,CASP,False,48.904067256,2.3875643152,2
534921713,2011-10-01,,True,48.95337798,2.4957668642,1
535021554,2011-10-01,T.T.B.H. SYSTEM,False,48.921824801,2.5014092478,2
535191092,2011-10-01,DUBLIN AUTOS,False,48.918214782,2.3992789967,2
535385942,2011-10-01,AFINITY,False,48.904927658,2.3715460719,2
537779753,2011-10-01,MINA DA VEIGA,False,48.951422353,2.5181126587,2
538548611,2011-10-01,DE BRITO BAT,False,48.869599661,2.426251517,2
501680391,2011-10-01,,True,48.908393352,2.5433140685,1
534465133,2011-10-01,,True,48.907512428,2.4446098319,1
534812193,2011-10-01,CHINLON,False,48.928682659,2.3848546112,2
535008122,2011-10-01,,True,48.909940713,2.4610880364,1
535210835,2011-10-01,COFRATEC,False,48.928911293,2.4442640309,3
537589087,2011-10-01,PROPRETE ET SOINS PUBLIQUE,False,48.903950576,2.4189092662,2
538654930,2011-10-01,HOLDING CHELBI,False,48.922732794,2.3836874775,2
511470056,2011-10-01,DOGA MEUBLES,False,48.915764246,2.4433391838,2
534643127,2011-10-01,TROIS K,False,48.913386408,2.4519777012,2
534858733,2011-10-01,,True,48.916664633,2.4360922837,1
535199301,2011-10-01,,True,48.951392534,2.4172386426,1
537968760,2011-10-01,,True,48.876329589,2.4161622443,1
534948542,2011-10-02,SARL GLOBE ELEC,False,48.913246446,2.4320643522,3
534912605,2011-10-03,DC BAT,False,48.901913799,2.3880981916,3
535204887,2011-10-03,,True,48.910845948,2.378136178,1
529756066,2011-10-03,IPB,False,48.900615693,2.5301775055,6
535346506,2011-10-03,FB SERVICES,False,48.922255895,2.3836344462,3
501446355,2011-10-03,,True,48.940561278,2.4730782741,1
538304908,2011-10-03,,True,48.914979197,2.4532871711,1
537831331,2011-10-04,STEI,False,48.879781995,2.4198571563,2
535277420,2011-10-05,EXPERTENS,False,48.874614502,2.41901392,2
449211150,2011-10-05,,True,48.862489092,2.4346691178,1
424023984,2011-10-06,AGIR AUTREMENT,False,48.904873305,2.3261948628,4
537911554,2011-10-06,WHOLE BROTHERS 2,False,48.880662082,2.4246478719,2
534821616,2011-10-07,SCI IMMO- S,False,48.93739947,2.4504770839,2
534994033,2011-10-09,ARDAN,False,48.913532592,2.4626089968,2
537974875,2011-10-10,WA ETANCHEITE,False,48.919350325,2.4024263641,2
533804878,2011-10-10,,True,48.906858103,2.4640162186,1
539103671,2011-10-10,,True,48.931895543,2.4228552003,1
537463218,2011-10-10,SM PEINTURE,False,48.91736548,2.4564509598,2
820372951,2011-10-11,LA FEMELLE DU REQUIN,False,48.874271173,2.4269882298,2
535260939,2011-10-12,,True,48.943771048,2.4590276042,1
351149547,2011-10-13,,True,48.934967861,2.4880544379,1
520756123,2011-10-14,ST,False,48.894257903,2.4179845593,5
537791188,2011-10-14,BEKO CONSTRUCTION,False,48.903761739,2.5495199452,3
534933734,2011-10-15,T Y B H,False,48.94027759,2.5018129532,2
537559387,2011-10-15,MNBT,False,48.940109942,2.4623876633,2
535129563,2011-10-15,,True,48.908501285,2.5537219301,1
511267262,2011-10-15,SNAP,False,48.92826373,2.365818075,3
444343826,2011-10-16,,True,48.918393121,2.399854822,1
535387237,2011-10-17,,True,48.860954663,2.4165734818,1
538549742,2011-10-17,,True,48.863044475,2.4230877341,1
535241244,2011-10-17,NOVO RENOV CONSTRUCTION,False,48.913195466,2.4519142206,2
535195655,2011-10-18,,True,48.915363351,2.3853206907,1
538711300,2011-10-18,TRANSPORT FMT,False,48.897202239,2.5325517506,3
537685521,2011-10-18,,True,48.923008203,2.5403713513,1
535389886,2011-10-19,SOCIETE WALID,False,48.961447443,2.2953305933,2
535386924,2011-10-20,,True,48.924724493,2.5122789714,1
537533275,2011-10-20,AXIALE SERVICES,False,48.90903696,2.4423529871,2
442619318,2011-10-21,SCI M.E.J,False,48.924770404,2.4799965942,3
537766735,2011-10-21,,True,48.903594348,2.4948235796,1
750511479,2011-10-22,ZBLA,False,48.921433071,2.4544939153,2
753391010,2011-10-24,ASSOCIATION CAP AFRIKASIA,False,48.90810607,2.3945211149,2
537968547,2011-10-24,,True,48.920338391,2.4147999263,1
537546723,2011-10-25,,True,48.920202546,2.4335003947,1
437881212,2011-10-26,,True,48.929583034,2.4656123447,1
537590358,2011-10-27,,True,48.911138009,2.3803511306,1
537912693,2011-10-27,F M C,False,48.90144781,2.4825438825,3
537534992,2011-10-28,,True,48.904277228,2.3924702804,1
535006936,2011-10-28,,True,48.918126159,2.4516876301,1
537386310,2011-10-30,,True,48.90443118,2.5506942864,1
538778978,2011-10-31,,True,48.923334312,2.5087834624,1
482298502,2011-11-01,,True,48.941857142,2.4596285179,1
534655808,2011-11-01,IB.LTD,False,48.947977583,2.4774831273,2
535376107,2011-11-01,,True,48.949199103,2.5076204306,1
537542227,2011-11-01,,True,48.921946292,2.3975724265,1
537749830,2011-11-01,,True,48.862408779,2.4158854744,1
539242602,2011-11-01,SOLU'GIENE,False,48.953767403,2.4912430063,2
535224083,2011-11-01,,True,48.906697267,2.5444436534,1
537561557,2011-11-01,DIAG MECA AUTO,False,48.923715409,2.4053374573,2
537781981,2011-11-01,PROMO PRISE,False,48.869418488,2.4309702434,3
538186099,2011-11-01,GFR SARL,False,48.907576144,2.434585429,2
441501889,2011-11-01,,True,48.880877637,2.415547426,1
535277230,2011-11-01,ASSURIUM COURTAGE,False,48.860107401,2.5759363915,2
537587966,2011-11-01,CONCEPT ET REALISATION,False,48.926370967,2.4500670432,3
537827891,2011-11-01,,True,48.921850367,2.4377687554,1
538094988,2011-11-01,BF3,False,48.948663261,2.3297547001,2
379771397,2011-11-02,,True,48.877687552,2.4229271687,1
537596553,2011-11-02,JEAN LOLIVE,False,48.902053819,2.3857083871,2
491796082,2011-11-02,,True,48.928005141,2.396546916,1
538988502,2011-11-02,TSHIS EXPRESS,False,48.884890347,2.4864524642,2
537750804,2011-11-02,NESS VETEVA,False,48.881155122,2.4217608043,3
394639207,2011-11-03,AR,False,48.907767307,2.5193518872,6
538683772,2011-11-04,WANTED CREATION,False,48.935748621,2.4976630878,2
535130843,2011-11-06,ELMA VICTORIA,False,48.921484171,2.3927674744,2
788636082,2011-11-07,ASSOCIATION NUMIDIA,False,48.916627469,2.3926685918,2
537526683,2011-11-07,GENCO PARIS,False,48.950690094,2.3224352899,2
537603607,2011-11-08,,True,48.913143403,2.3815593144,1
538189291,2011-11-08,SCI REPUBLIQUE,False,48.907701806,2.5189404889,9
882278245,2011-11-09,ASSOCIATION SPORTIVE DU LYCEE ALFRED NOBEL,False,48.903438739,2.548190118,2
537782757,2011-11-10,MOM CREATION,False,48.907256313,2.3696434695,2
537963076,2011-11-10,EUROPE SAFARI,False,48.937834407,2.4284883914,3
537813610,2011-11-10,,True,48.918447095,2.4662001941,1
537653925,2011-11-11,,True,48.938440786,2.4575145817,1
539157362,2011-11-12,SOTRAPLAST CONSULTING,False,48.916662451,2.4574912221,2
538024233,2011-11-14,ASSOCIATION DECOUVERTE A CHEVAL EN PLAINES ET FORETS (ADCPF),False,48.941433748,2.5084924057,2
442659405,2011-11-14,BOCA,False,48.916925655,2.510017417,3
538023714,2011-11-14,NIDA,False,48.928326138,2.4352253521,6
537575466,2011-11-15,SRG IMMO,False,48.925554013,2.4943633607,2
538136094,2011-11-15,YASMINE COIFFURE,False,48.946266507,2.4995186053,3
451113567,2011-11-15,SCI SHAFT,False,48.926675429,2.3939406326,3
537693319,2011-11-15,,True,48.903535774,2.5508205584,1
505159418,2011-11-15,MZ.TEL,False,48.92788547,2.4439324266,3
537862849,2011-11-15,,True,48.85500068,2.574153215,1
538349648,2011-11-16,ALEKO,False,48.954131425,2.4958204583,2
538000209,2011-11-17,CAREO SERVICES,False,48.878150987,2.4216809889,2
537988792,2011-11-17,CB COACHING SPORT,False,48.921456441,2.5442428015,2
508852308,2011-11-18,,True,48.878909046,2.4148182257,1
750501496,2011-11-20,CABINET KINES GAMBETTA,False,48.923755882,2.4324109056,3
538238445,2011-11-21,KELLY,False,48.941001765,2.4448328472,12
538080953,2011-11-21,,True,48.936113116,2.4339686824,1
538304932,2011-11-21,,True,48.877031227,2.4190605878,1
538034224,2011-11-22,GARAGE LEA,False,48.926911254,2.4175578852,2
539103663,2011-11-23,,True,48.910307725,2.3799599014,1
538788183,2011-11-24,S.C.I. RUKERDAVEMCA,False,48.941996977,2.4678089811,2
390301653,2011-11-25,,True,48.866337931,2.4324151886,1
537527442,2011-11-27,,True,48.922454842,2.412734338,1
524092905,2011-11-28,BABA DELICES,False,48.907565867,2.5295460183,3
529075152,2011-11-28,BAKLOC,False,48.879084846,2.5523023574,2
538177254,2011-11-29,VISION CONSULTANCE,False,48.934478041,2.4727703964,2
814842084,2011-11-29,UNION DES COMMERCANTS ET ARTISANS DE LA CITE HENRI BARBUSSE,False,48.901449265,2.4905188742,2
540035409,2011-11-30,ATELIER KUSO,False,48.917121394,2.3844280024,5
538172917,2011-11-30,,True,48.96109712,2.308060726,1
417645462,2011-12-01,SARL TRANSEURO,False,48.955888838,2.4658094275,6
511025579,2011-12-01,,True,48.917978563,2.3792258089,1
537805020,2011-12-01,LOC ME,False,48.951042897,2.5163563291,3
538101023,2011-12-01,I & M,False,48.911894764,2.3725402106,2
538259284,2011-12-01,,True,48.905686846,2.3939520043,1
538453572,2011-12-01,AMD SERVICES,False,48.934514569,2.499753829,4
750335580,2011-12-01,,True,48.872184656,2.4301762877,1
507816544,2011-12-01,REVA TRADERS,False,48.956151182,2.3317405016,4
537685877,2011-12-01,LA SAVEUR DU BLED,False,48.924181398,2.3817365434,2
538095035,2011-12-01,,True,48.932003706,2.3851306351,1
538307356,2011-12-01,EUROPE BAT,False,48.90903696,2.4423529871,3
538543281,2011-12-01,SBM,False,48.891582789,2.4777435899,10
539074443,2011-12-01,,True,48.93300966,2.4130222117,1
493327589,2011-12-01,,True,48.950908564,2.3233809917,1
538001322,2011-12-01,,True,48.944723448,2.3383862958,1
538246034,2011-12-01,MULTI ENSEIGNES,False,48.929348435,2.453276755,2
538504028,2011-12-01,GAGNY PLAZA,False,48.88301361,2.5336009055,2
539234641,2011-12-01,CHAND IMMO,False,48.914686465,2.4379321087,2
538448242,2011-12-02,NOVOBAT D.Z,False,48.862408779,2.4158854744,4
389794744,2011-12-02,AMI TELEPHONIE,False,48.916150231,2.3424672569,3
